date,tickets
1688-01-27,253
1688-01-28,648
1688-01-29,271
1688-01-30,624
1688-01-31,236
1688-02-01,805
1688-02-04,946
1688-02-05,274
1688-02-06,428
1688-02-07,734
1688-02-08,1116
1688-02-09,333
1688-02-10,902
1688-02-11,644
1688-02-12,786
1688-02-14,506
1688-02-15,759
1688-02-16,572
1688-02-17,354
1688-02-18,1550
1688-02-19,640
1688-02-20,1402
1688-02-21,366
1688-02-22,1920
1688-02-23,422
1688-02-25,1936
1688-02-26,544
1688-02-27,1526
1688-02-28,693
1688-02-29,957
1688-03-01,1024
1688-03-02,989
1688-03-03,806
1688-03-04,587
1688-03-05,277
1688-03-06,389
1688-03-07,1744
1688-03-08,1027
1688-03-09,476
1688-03-10,746
1688-03-11,788
1688-03-12,694
1688-03-13,780
1688-03-15,896
1688-03-16,792
1688-03-17,422
1688-03-18,281
1688-03-19,712
1688-03-20,445
1688-03-21,633
1688-03-22,410
1688-03-23,608
1688-03-24,538
1688-03-26,281
1688-03-27,804
1688-03-28,376
1688-03-29,308
1688-03-30,698
1688-03-31,906
1688-04-01,766
1688-04-02,369
1688-04-03,1426
1688-04-26,1132
1688-04-27,626
1688-04-28,742
1688-04-29,280
1688-04-30,251
1688-05-01,1154
1688-05-02,410
1688-05-03,1052
1688-05-04,273
1688-05-05,752
1688-05-06,339
1688-05-07,796
1688-05-08,387
1688-05-09,1402
1688-05-10,372
1688-05-11,694
1688-05-12,291
1688-05-13,956
1688-05-14,788
1688-05-15,304
1688-05-16,648
1688-05-17,688
1688-05-18,274
1688-05-19,866
1688-05-20,524
1688-05-22,320
1688-05-23,281
1688-05-24,292
1688-05-25,376
1688-05-26,430
1688-05-28,1590
1688-05-29,320
1688-05-30,968
1688-05-31,203
1688-06-01,608
1688-06-02,173
1688-06-03,784
1688-06-04,1134
1688-06-05,648
1688-06-07,1688
1688-06-08,481
1688-06-09,562
1688-06-10,272
1688-06-11,448
1688-06-12,242
1688-06-13,391
1688-06-14,620
1688-06-15,480
1688-06-17,311
1688-06-18,192
1688-06-19,146
1688-06-20,846
1688-06-21,426
1688-06-22,500
1688-06-23,217
1688-06-24,1074
1688-06-25,1036
1688-06-26,606
1688-06-27,1180
1688-06-28,188
1688-06-29,968
1688-06-30,426
1688-07-01,424
1688-07-02,185
1688-07-03,140
1688-07-04,560
1688-07-05,542
1688-07-06,311
1688-07-07,650
1688-07-08,348
1688-07-09,486
1688-07-10,227
1688-07-11,742
1688-07-12,560
1688-07-13,432
1688-07-14,562
1688-07-15,628
1688-07-16,469
1688-07-17,145
1688-07-18,734
1688-07-19,204
1688-07-20,780
1688-07-21,166
1688-07-22,874
1688-07-23,215
1688-07-24,994
1688-07-25,1068
1688-07-26,490
1688-07-27,131
1688-07-28,962
1688-07-29,644
1688-07-30,820
1688-07-31,534
1688-08-01,1122
1688-08-02,428
1688-08-03,476
1688-08-04,662
1688-08-06,290
1688-08-07,676
1688-08-08,541
1688-08-09,932
1688-08-10,582
1688-08-11,972
1688-08-12,378
1688-08-13,520
1688-08-14,241
1688-08-16,862
1688-08-17,280
1688-08-18,508
1688-08-19,248
1688-08-20,864
1688-08-21,310
1688-08-22,1518
1688-08-23,440
1688-08-24,1334
1688-08-25,496
1688-08-26,600
1688-08-27,1322
1688-08-28,664
1688-08-29,1982
1688-08-30,684
1688-08-31,744
1688-09-01,354
1688-09-02,570
1688-09-03,235
1688-09-04,700
1688-09-05,1150
1688-09-06,432
1688-09-07,233
1688-09-09,221
1688-09-10,490
1688-09-11,440
1688-09-12,622
1688-09-13,298
1688-09-14,578
1688-09-15,383
1688-09-16,1022
1688-09-17,734
1688-09-18,358
1688-09-19,1184
1688-09-20,385
1688-09-21,1464
1688-09-22,266
1688-09-23,540
1688-09-24,255
1688-09-25,592
1688-09-26,676
1688-09-27,482
1688-09-28,294
1688-09-29,840
1688-09-30,359
1688-10-01,376
1688-10-02,404
1688-10-03,515
1688-10-04,363
1688-10-05,520
1688-10-06,373
1688-10-07,640
1688-10-08,273
1688-10-09,1124
1688-10-10,596
1688-10-11,454
1688-10-12,752
1688-10-13,394
1688-10-14,565
1688-10-15,1280
1688-10-16,183
1688-10-17,2128
1688-10-18,261
1688-10-19,854
1688-10-20,356
1688-10-22,329
1688-10-23,680
1688-10-24,586
1688-10-25,768
1688-10-26,256
1688-10-27,1228
1688-10-28,825
1688-10-29,550
1688-10-30,256
1688-10-31,1052
1688-11-02,472
1688-11-03,580
1688-11-04,268
1688-11-05,202
1688-11-06,320
1688-11-07,137
1688-11-08,238
1688-11-09,491
1688-11-10,375
1688-11-11,1896
1688-11-12,384
1688-11-13,730
1688-11-14,767
1688-11-15,866
1688-11-16,323
1688-11-17,718
1688-11-18,1014
1688-11-19,576
1688-11-20,362
1688-11-21,1528
1688-11-22,359
1688-11-23,912
1688-11-24,578
1688-11-25,586
1688-11-26,327
1688-11-27,649
1688-11-28,448
1688-11-29,318
1688-11-30,1022
1688-12-01,608
1688-12-02,367
1688-12-03,655
1688-12-04,424
1688-12-05,602
1688-12-06,560
1688-12-07,538
1688-12-09,1064
1688-12-10,593
1688-12-11,1034
1688-12-12,930
1688-12-13,245
1688-12-14,463
1688-12-15,740
1688-12-16,374
1688-12-17,485
1688-12-18,510
1688-12-19,232
1688-12-20,437
1688-12-21,735
1688-12-22,461
1688-12-23,218
1688-12-26,695
1688-12-27,845
1688-12-28,679
1688-12-29,397
1688-12-30,676
1688-12-31,728
1689-01-01,1128
1689-01-02,504
1689-01-03,505
1689-01-05,260
1689-01-06,1604
1689-01-07,220
1689-01-08,720
1689-01-09,1119
1689-01-10,299
1689-01-11,304
1689-01-12,612
1689-01-13,650
1689-01-14,448
1689-01-15,536
1689-01-16,497
1689-01-17,529
1689-01-18,318
1689-01-19,423
1689-01-20,564
1689-01-21,435
1689-01-22,1240
1689-01-23,647
1689-01-24,680
1689-01-25,338
1689-01-26,437
1689-01-27,600
1689-01-28,588
1689-01-29,1348
1689-01-30,1572
1689-01-31,414
1689-02-01,656
1689-02-03,283
1689-02-04,792
1689-02-05,862
1689-02-06,635
1689-02-07,834
1689-02-08,272
1689-02-09,475
1689-02-10,497
1689-02-11,291
1689-02-12,385
1689-02-13,654
1689-02-14,224
1689-02-15,1044
1689-02-16,270
1689-02-17,619
1689-02-18,251
1689-02-19,1058
1689-02-20,193
1689-02-21,2014
1689-02-22,917
1689-02-23,1080
1689-02-24,891
1689-02-25,343
1689-02-26,588
1689-02-27,2708
1689-02-28,372
1689-03-01,806
1689-03-02,1326
1689-03-03,758
1689-03-04,1228
1689-03-05,444
1689-03-06,1386
1689-03-07,640
1689-03-08,858
1689-03-09,369
1689-03-10,1068
1689-03-11,616
1689-03-12,340
1689-03-13,1746
1689-03-14,395
1689-03-15,902
1689-03-16,1098
1689-03-17,723
1689-03-18,284
1689-03-19,1154
1689-03-21,418
1689-03-22,420
1689-03-23,1000
1689-03-24,316
1689-03-26,1424
1689-04-19,497
1689-04-20,1044
1689-04-21,701
1689-04-22,948
1689-04-23,533
1689-04-24,1242
1689-04-25,528
1689-04-26,1150
1689-04-27,565
1689-04-28,1548
1689-04-29,516
1689-04-30,752
1689-05-01,748
1689-05-02,1068
1689-05-03,920
1689-05-04,828
1689-05-05,332
1689-05-06,556
1689-05-07,290
1689-05-08,930
1689-05-09,796
1689-05-10,598
1689-05-11,1832
1689-05-12,784
1689-05-13,1058
1689-05-14,217
1689-05-15,1172
1689-05-16,832
1689-05-17,858
1689-05-18,384
1689-05-20,572
1689-05-21,240
1689-05-22,485
1689-05-23,674
1689-05-24,396
1689-05-25,228
1689-05-26,778
1689-05-27,290
1689-05-28,534
1689-05-30,1206
1689-05-31,409
1689-06-01,808
1689-06-02,734
1689-06-03,666
1689-06-04,395
1689-06-05,1716
1689-06-06,868
1689-06-07,582
1689-06-08,267
1689-06-10,437
1689-06-11,398
1689-06-12,685
1689-06-13,618
1689-06-14,287
1689-06-15,466
1689-06-16,1240
1689-06-17,394
1689-06-18,464
1689-06-19,615
1689-06-21,249
1689-06-22,620
1689-06-23,520
1689-06-24,1006
1689-06-25,353
1689-06-26,678
1689-06-27,332
1689-06-28,318
1689-06-29,459
1689-06-30,566
1689-07-01,328
1689-07-02,562
1689-07-03,541
1689-07-04,1006
1689-07-05,232
1689-07-06,538
1689-07-07,450
1689-07-08,316
1689-07-09,610
1689-07-10,1008
1689-07-11,764
1689-07-12,596
1689-07-13,860
1689-07-14,196
1689-07-15,760
1689-07-16,960
1689-07-17,1066
1689-07-18,204
1689-07-19,324
1689-07-20,200
1689-07-21,548
1689-07-22,179
1689-07-23,426
1689-07-24,489
1689-07-25,1246
1689-07-26,364
1689-07-27,255
1689-07-28,462
1689-07-29,255
1689-07-30,532
1689-07-31,589
1689-08-01,304
1689-08-02,288
1689-08-03,572
1689-08-04,364
1689-08-05,608
1689-08-06,197
1689-08-07,1300
1689-08-08,221
1689-08-09,516
1689-08-10,410
1689-08-11,730
1689-08-12,484
1689-08-13,422
1689-08-14,1278
1689-08-16,1626
1689-08-17,279
1689-08-18,1230
1689-08-19,490
1689-08-20,398
1689-08-21,1216
1689-08-22,532
1689-08-23,420
1689-08-24,431
1689-08-25,854
1689-08-26,306
1689-08-27,274
1689-08-28,749
1689-08-29,330
1689-08-30,598
1689-08-31,678
1689-09-01,922
1689-09-02,188
1689-09-03,448
1689-09-05,580
1689-09-06,328
1689-09-07,406
1689-09-10,568
1689-09-11,533
1689-09-12,492
1689-09-13,223
1689-09-14,968
1689-09-15,279
1689-09-16,1046
1689-09-17,216
1689-09-18,1658
1689-09-19,257
1689-09-20,816
1689-09-21,1020
1689-09-22,175
1689-09-23,502
1689-09-24,854
1689-09-25,581
1689-09-26,264
1689-09-27,213
1689-09-28,1000
1689-09-29,1644
1689-09-30,910
1689-10-01,492
1689-10-02,1522
1689-10-03,820
1689-10-04,526
1689-10-05,528
1689-10-06,389
1689-10-07,214
1689-10-08,185
1689-10-09,692
1689-10-10,648
1689-10-11,330
1689-10-12,264
1689-10-13,624
1689-10-14,280
1689-10-15,176
1689-10-16,1098
1689-10-17,488
1689-10-20,286
1689-10-21,740
1689-10-22,688
1689-10-23,733
1689-10-24,1062
1689-10-25,668
1689-10-26,816
1689-10-27,992
1689-10-28,1784
1689-10-29,376
1689-10-30,1694
1689-10-31,570
1689-11-02,674
1689-11-03,1476
1689-11-04,442
1689-11-05,812
1689-11-06,669
1689-11-07,670
1689-11-08,296
1689-11-09,351
1689-11-10,728
1689-11-11,643
1689-11-12,764
1689-11-13,1542
1689-11-14,1356
1689-11-15,287
1689-11-16,936
1689-11-17,295
1689-11-18,858
1689-11-19,554
1689-11-21,1440
1689-11-22,371
1689-11-23,904
1689-11-24,359
1689-11-25,760
1689-11-26,466
1689-11-27,765
1689-11-28,542
1689-11-29,598
1689-11-30,939
1689-12-01,678
1689-12-02,435
1689-12-03,389
1689-12-04,2088
1689-12-05,886
1689-12-06,812
1689-12-07,742
1689-12-09,288
1689-12-10,455
1689-12-11,221
1689-12-12,315
1689-12-13,777
1689-12-14,1328
1689-12-15,654
1689-12-16,938
1689-12-17,612
1689-12-18,661
1689-12-19,329
1689-12-20,314
1689-12-21,986
1689-12-22,423
1689-12-23,393
1689-12-26,864
1689-12-27,1470
1689-12-28,1484
1689-12-29,343
1689-12-30,706
1689-12-31,370
1690-01-01,956
1690-01-02,391
1690-01-03,766
1690-01-04,1034
1690-01-05,482
1690-01-06,1492
1690-01-07,992
1690-01-08,884
1690-01-09,1044
1690-01-10,333
1690-01-11,351
1690-01-12,319
1690-01-13,195
1690-01-14,462
1690-01-15,641
1690-01-16,430
1690-01-17,479
1690-01-18,515
1690-01-19,1040
1690-01-20,372
1690-01-21,189
1690-01-22,536
1690-01-23,644
1690-01-24,307
1690-01-25,938
1690-01-26,276
1690-01-27,1016
1690-01-28,247
1690-01-29,1614
1690-01-30,500
1690-01-31,398
1690-02-01,1184
1690-02-03,1168
1690-02-04,1506
1690-02-05,425
1690-02-06,1025
1690-02-08,728
1690-02-09,212
1690-02-10,290
1690-02-11,1094
1690-02-12,1066
1690-02-13,1050
1690-02-14,494
1690-02-15,1113
1690-02-16,1042
1690-02-17,1057
1690-02-18,684
1690-02-19,1297
1690-02-20,368
1690-02-21,939
1690-02-22,616
1690-02-23,905
1690-02-24,1308
1690-02-25,749
1690-02-26,1162
1690-02-28,628
1690-03-01,761
1690-03-02,740
1690-03-03,964
1690-03-04,658
1690-03-05,1225
1690-03-06,854
1690-03-07,1001
1690-03-08,906
1690-03-09,938
1690-03-10,631
1690-03-11,931
1690-04-04,1058
1690-04-05,577
1690-04-06,734
1690-04-07,477
1690-04-08,958
1690-04-09,738
1690-04-10,690
1690-04-11,398
1690-04-12,712
1690-04-13,355
1690-04-14,696
1690-04-15,226
1690-04-16,1154
1690-04-17,442
1690-04-18,482
1690-05-03,396
1690-05-05,318
1690-05-06,444
1690-05-07,408
1690-05-08,368
1690-05-09,374
1690-05-10,427
1690-05-11,308
1690-05-12,264
1690-05-13,226
1690-05-19,433
1690-05-20,586
1690-05-28,167
1690-05-29,289
1690-05-30,1130
1690-05-31,180
1690-06-01,1218
1690-06-02,484
1690-06-03,248
1690-06-04,1174
1690-06-06,896
1690-06-07,500
1690-06-08,1206
1690-06-09,282
1690-06-10,842
1690-06-11,406
1690-06-12,349
1690-06-13,128
1690-06-14,522
1690-06-16,294
1690-06-17,252
1690-06-18,814
1690-06-19,177
1690-06-20,416
1690-06-21,1068
1690-06-22,215
1690-06-23,334
1690-06-24,261
1690-06-25,754
1690-06-26,129
1690-06-27,408
1690-06-29,1008
1690-06-30,156
1690-07-01,296
1690-07-02,308
1690-07-03,524
1690-07-04,153
1690-07-05,442
1690-07-06,410
1690-07-07,438
1690-07-08,197
1690-07-09,604
1690-07-10,516
1690-07-11,144
1690-07-12,876
1690-07-13,178
1690-07-14,882
1690-07-15,452
1690-07-16,1070
1690-07-17,148
1690-07-18,488
1690-07-19,155
1690-07-20,3032
1690-07-21,390
1690-07-22,728
1690-07-23,882
1690-07-24,290
1690-07-25,1286
1690-07-26,862
1690-07-27,662
1690-07-28,538
1690-07-29,440
1690-07-30,464
1690-07-31,312
1690-08-01,360
1690-08-02,624
1690-08-03,361
1690-08-04,202
1690-08-05,237
1690-08-06,606
1690-08-07,222
1690-08-08,646
1690-08-09,239
1690-08-10,1986
1690-08-11,193
1690-08-12,868
1690-08-13,495
1690-08-14,692
1690-08-16,1242
1690-08-17,270
1690-08-18,576
1690-08-20,990
1690-08-21,830
1690-08-22,308
1690-08-23,342
1690-08-24,1032
1690-08-25,791
1690-08-26,534
1690-08-27,491
1690-08-28,442
1690-08-29,184
1690-08-30,540
1690-08-31,566
1690-09-01,446
1690-09-02,134
1690-09-03,756
1690-09-04,195
1690-09-05,420
1690-09-06,268
1690-09-07,448
1690-09-09,596
1690-09-10,655
1690-09-11,518
1690-09-12,188
1690-09-13,1210
1690-09-14,187
1690-09-15,716
1690-09-16,275
1690-09-17,1400
1690-09-18,171
1690-09-19,674
1690-09-20,228
1690-09-21,1208
1690-09-22,166
1690-09-23,574
1690-09-24,521
1690-09-25,492
1690-09-26,188
1690-09-27,576
1690-09-28,314
1690-09-29,848
1690-09-30,153
1690-10-01,760
1690-10-02,508
1690-10-03,474
1690-10-04,174
1690-10-05,474
1690-10-06,366
1690-10-07,455
1690-10-08,950
1690-10-09,687
1690-10-10,542
1690-10-11,287
1690-10-12,249
1690-10-13,290
1690-10-14,554
1690-10-15,563
1690-10-16,437
1690-10-17,294
1690-10-18,274
1690-10-19,438
1690-10-20,279
1690-10-21,311
1690-10-22,751
1690-10-23,348
1690-10-24,249
1690-10-25,341
1690-10-26,463
1690-10-27,360
1690-10-28,867
1690-10-29,652
1690-10-30,557
1690-10-31,237
1690-11-02,1312
1690-11-03,777
1690-11-05,826
1690-11-06,648
1690-11-07,209
1690-11-08,608
1690-11-09,213
1690-11-10,526
1690-11-11,864
1690-11-12,1140
1690-11-13,356
1690-11-14,390
1690-11-15,395
1690-11-16,864
1690-11-17,350
1690-11-18,616
1690-11-19,586
1690-11-20,628
1690-11-21,338
1690-11-22,310
1690-11-23,700
1690-11-24,148
1690-11-25,407
1690-11-26,557
1690-11-27,345
1690-11-28,844
1690-11-29,374
1690-11-30,1482
1690-12-01,463
1690-12-02,938
1690-12-03,2106
1690-12-04,642
1690-12-05,479
1690-12-06,1004
1690-12-07,846
1690-12-09,1334
1690-12-10,1084
1690-12-11,1090
1690-12-12,496
1690-12-13,588
1690-12-14,436
1690-12-15,802
1690-12-16,714
1690-12-17,1394
1690-12-18,318
1690-12-19,506
1690-12-20,341
1690-12-21,1894
1690-12-22,277
1690-12-23,1204
1690-12-26,227
1690-12-27,1910
1690-12-28,241
1690-12-29,947
1690-12-30,87
1690-12-31,248
1691-01-01,681
1691-01-02,388
1691-01-03,623
1691-01-04,272
1691-01-05,411
1691-01-06,683
1691-01-07,490
1691-01-08,447
1691-01-09,1248
1691-01-10,802
1691-01-11,1024
1691-01-12,1030
1691-01-13,1230
1691-01-14,1846
1691-01-15,984
1691-01-16,614
1691-01-17,558
1691-01-18,410
1691-01-19,890
1691-01-20,349
1691-01-22,506
1691-01-23,492
1691-01-24,994
1691-01-25,880
1691-01-26,1274
1691-01-27,686
1691-01-28,720
1691-01-29,812
1691-01-30,444
1691-01-31,916
1691-02-01,403
1691-02-03,401
1691-02-04,1266
1691-02-05,465
1691-02-06,620
1691-02-07,659
1691-02-08,566
1691-02-09,527
1691-02-10,774
1691-02-11,1094
1691-02-12,258
1691-02-13,708
1691-02-14,338
1691-02-15,582
1691-02-16,375
1691-02-17,663
1691-02-18,410
1691-02-19,1062
1691-02-20,319
1691-02-21,864
1691-02-22,361
1691-02-23,535
1691-02-24,404
1691-02-25,955
1691-02-26,363
1691-02-27,340
1691-02-28,478
1691-03-01,1286
1691-03-02,164
1691-03-03,243
1691-03-04,699
1691-03-05,300
1691-03-06,835
1691-03-07,254
1691-03-08,841
1691-03-09,402
1691-03-10,559
1691-03-11,490
1691-03-12,557
1691-03-13,670
1691-03-14,465
1691-03-15,429
1691-03-16,1310
1691-03-17,246
1691-03-18,1336
1691-03-19,522
1691-03-20,684
1691-03-21,350
1691-03-22,441
1691-03-23,135
1691-03-24,598
1691-03-25,525
1691-03-27,1526
1691-03-28,1100
1691-03-29,1240
1691-03-30,241
1691-03-31,978
1691-12-20,389
1691-12-22,1524
1691-12-23,1408
1691-12-26,687
1691-12-27,543
1691-12-28,740
1691-12-29,1350
1691-12-30,200
1691-12-31,548
1692-01-01,518
1692-01-02,1078
1692-01-03,570
1692-01-04,458
1692-01-05,438
1692-01-06,307
1692-01-07,1116
1692-01-08,304
1692-01-09,496
1692-01-10,1058
1692-01-11,287
1692-01-12,340
1692-01-13,811
1692-01-14,1060
1692-01-15,335
1692-01-16,515
1692-01-17,249
1692-01-18,1022
1692-01-19,413
1692-01-20,1656
1692-01-21,702
1692-01-22,427
1692-01-23,990
1692-01-24,410
1692-01-25,732
1692-01-26,485
1692-01-27,1758
1692-01-28,607
1692-01-29,984
1692-01-30,928
1692-01-31,500
1692-02-01,639
1692-02-03,1071
1692-02-04,146
1692-02-05,574
1692-02-06,408
1692-02-07,352
1692-02-08,2546
1692-02-09,488
1692-02-10,2246
1692-02-11,458
1692-02-12,884
1692-02-13,375
1692-02-14,458
1692-02-15,412
1692-02-16,421
1692-02-17,1632
1692-02-18,700
1692-02-19,2294
1692-02-20,368
1692-02-21,708
1692-02-22,274
1692-02-23,343
1692-02-24,669
1692-02-25,1584
1692-02-26,291
1692-02-27,938
1692-02-28,650
1692-02-29,463
1692-03-02,734
1692-03-03,257
1692-03-04,305
1692-03-05,376
1692-03-06,371
1692-03-07,908
1692-03-08,784
1692-03-09,1340
1692-03-10,728
1692-03-11,690
1692-03-12,1088
1692-03-13,756
1692-03-14,560
1692-03-15,476
1692-03-16,1440
1692-03-17,588
1692-03-18,662
1692-03-19,688
1692-03-20,450
1692-03-21,290
1692-03-22,1326
1693-01-21,308
1693-01-24,240
1695-03-07,357
1695-12-22,694
1696-04-30,1320
1696-05-01,792
1696-05-02,538
1696-05-03,824
1696-05-04,516
1696-05-05,698
1696-05-06,754
1696-05-07,696
1696-05-08,260
1696-05-09,400
1696-05-10,518
1696-05-11,332
1696-05-12,1776
1696-05-13,734
1696-05-14,145
1696-05-15,570
1696-05-16,243
1696-05-17,500
1696-05-18,141
1696-05-19,636
1696-05-20,414
1696-05-21,420
1696-05-22,189
1696-05-23,558
1696-05-24,394
1696-05-25,218
1696-05-26,680
1696-05-29,612
1696-05-30,384
1696-06-01,126
1696-06-02,312
1696-06-03,332
1696-06-04,438
1696-06-05,133
1696-06-06,644
1696-06-07,78
1696-06-08,89
1696-06-09,238
1696-06-11,562
1696-06-12,602
1696-06-13,179
1696-06-14,1128
1696-06-15,176
1696-06-16,700
1696-06-17,1052
1696-06-18,854
1696-06-19,626
1696-06-20,186
1696-06-22,120
1696-06-23,308
1696-06-24,416
1696-06-25,236
1696-06-26,336
1696-06-27,200
1696-06-28,1370
1696-06-29,466
1696-06-30,436
1696-07-01,579
1696-07-02,570
1696-07-03,211
1696-07-04,580
1696-07-05,204
1696-07-06,430
1696-07-07,1366
1696-07-08,1426
1696-07-09,868
1696-07-10,135
1696-07-11,1166
1696-07-12,1062
1696-07-13,264
1696-07-14,466
1696-07-15,852
1696-07-16,522
1696-07-17,114
1696-07-18,506
1696-07-19,474
1696-07-20,205
1696-07-21,730
1696-07-22,1620
1696-07-23,782
1696-07-24,237
1696-07-25,1248
1696-07-26,914
1696-07-27,154
1696-07-28,764
1696-07-29,1072
1696-07-30,760
1696-07-31,362
1696-08-01,794
1696-08-02,372
1696-08-03,171
1696-08-04,302
1696-08-05,1788
1696-08-06,1322
1696-08-07,926
1696-08-10,367
1696-08-11,538
1696-08-14,141
1696-08-16,992
1696-08-17,153
1696-08-18,382
1696-08-19,588
1696-08-20,290
1696-08-21,155
1696-08-22,176
1696-08-23,712
1696-08-24,862
1696-08-25,836
1696-08-26,616
1696-08-27,626
1696-08-28,132
1696-08-29,390
1696-08-30,1272
1696-08-31,118
1696-09-01,566
1696-09-02,1102
1696-09-03,524
1696-09-04,568
1696-09-05,584
1696-09-06,594
1696-09-07,370
1696-09-09,784
1696-09-10,1114
1696-09-11,364
1696-09-12,748
1696-09-13,310
1696-09-14,382
1696-09-15,240
1696-09-16,836
1696-09-17,192
1696-09-18,400
1696-09-19,534
1696-09-20,564
1696-09-21,940
1696-09-22,316
1696-09-23,722
1696-09-24,634
1696-09-25,352
1696-09-26,918
1696-09-27,848
1696-09-28,392
1696-09-29,1938
1696-09-30,1620
1696-10-01,634
1696-10-02,216
1696-10-03,630
1696-10-04,1392
1696-10-05,132
1696-10-06,1046
1696-10-07,1828
1696-10-08,512
1696-10-09,588
1696-10-10,652
1696-10-11,806
1696-10-12,340
1696-10-13,564
1696-10-14,1060
1696-10-15,580
1696-10-16,468
1696-10-17,588
1696-10-18,580
1696-10-19,366
1696-10-20,798
1696-10-21,1424
1696-10-22,544
1696-10-23,468
1696-10-24,942
1696-10-25,414
1696-10-28,1354
1696-10-29,424
1696-10-30,464
1696-10-31,998
1696-11-02,958
1696-11-03,2154
1696-11-04,1542
1696-11-05,1084
1696-11-06,806
1696-11-07,1230
1696-11-08,818
1696-11-09,678
1696-11-10,1218
1696-11-11,1894
1696-11-12,960
1696-11-13,766
1696-11-14,1800
1696-11-15,1620
1696-11-16,742
1696-11-17,1260
1696-11-18,2328
1696-11-19,1618
1696-11-20,862
1696-11-21,874
1696-11-22,952
1696-11-23,888
1696-11-24,1144
1696-11-25,1292
1696-11-26,802
1696-11-27,696
1696-11-28,735
1696-11-29,1964
1696-11-30,1131
1696-12-01,1468
1696-12-02,972
1696-12-03,1274
1696-12-04,357
1696-12-05,1194
1696-12-06,486
1696-12-07,996
1696-12-09,2308
1696-12-11,403
1696-12-12,852
1696-12-13,359
1696-12-14,387
1696-12-15,1246
1696-12-16,475
1696-12-17,926
1696-12-18,882
1696-12-19,1042
1696-12-20,412
1696-12-21,1065
1696-12-22,832
1696-12-23,730
1696-12-26,764
1696-12-27,2082
1696-12-28,876
1696-12-29,854
1696-12-30,675
1696-12-31,684
1697-01-01,407
1697-01-02,808
1697-01-03,646
1697-01-04,758
1697-01-05,1028
1697-01-06,1298
1697-01-07,579
1697-01-08,1076
1697-01-09,492
1697-01-10,674
1697-01-11,906
1697-01-12,2530
1697-01-15,996
1697-01-16,1164
1697-01-17,285
1697-01-18,550
1697-01-19,390
1697-01-20,2386
1697-01-21,1384
1697-01-22,636
1697-01-23,476
1697-01-24,664
1697-01-25,307
1697-01-26,1716
1697-01-27,2172
1697-01-28,1010
1697-01-29,632
1697-01-30,1730
1697-01-31,1138
1697-02-01,736
1697-02-03,1492
1697-02-04,552
1697-02-05,392
1697-02-06,608
1697-02-07,474
1697-02-08,566
1697-02-09,1052
1697-02-10,997
1697-02-11,576
1697-02-12,706
1697-02-13,1064
1697-02-14,1376
1697-02-15,560
1697-02-16,812
1697-02-17,1240
1697-02-18,2468
1697-02-19,852
1697-02-20,580
1697-02-21,454
1697-02-22,616
1697-02-23,612
1697-02-24,723
1697-02-25,930
1697-02-26,559
1697-02-27,1241
1697-02-28,410
1697-03-01,878
1697-03-02,479
1697-03-03,1876
1697-03-04,530
1697-03-05,818
1697-03-06,1244
1697-03-07,444
1697-03-08,750
1697-03-09,1158
1697-03-10,970
1697-03-11,786
1697-03-12,732
1697-03-13,620
1697-03-14,494
1697-03-15,648
1697-03-16,1816
1697-03-17,1426
1697-03-18,716
1697-03-19,774
1697-03-20,710
1697-03-21,548
1697-03-22,874
1697-03-23,1748
1697-04-15,1390
1697-04-16,686
1697-04-17,774
1697-04-18,1086
1697-04-19,394
1697-04-20,568
1697-04-21,1030
1697-04-22,896
1697-04-23,574
1697-04-24,508
1697-04-25,452
1697-04-26,986
1697-04-27,560
1697-04-28,750
1697-04-29,360
1697-04-30,259
1697-05-01,1142
1697-05-02,916
1697-05-03,568
1697-05-04,608
1697-05-05,694
1697-05-06,568
1697-05-07,352
1697-05-08,434
1697-05-09,510
